position,cp,dtm,dtz,proven_depth
JFM2QhEREBEAAAAAAAABAAAAcAAAAAAAd3cHd4q5nKgdAQ,182,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAAAHAAd3cHd4q5nKgdAQ,156,0,0,32798
JAM2QhERFREAAAAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,0,0,0,32798
JAM2QhEREBEAAFAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,8,0,0,32798
JAM2QhEREBEAAAAAAAABBQBwBwAAAAAAdwdwd4q5nKgdAQ,-62,0,0,32798
JAM2QhEREBEAAAAAAAABAABwB1AAAAAAdwdwd4q5nKgdAQ,111,0,0,32798
JFMGQhERExEAAAAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,0,0,0,32798
JFMGQhEREBEAAAAAAAMBAABwBwAAAAAAdwdwd4q5nKgdAQ,83,0,0,32798
JFM2QBEREhEAAAAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,27,0,0,32798
JFM2QBEREBEAACAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,102,0,0,32798
JFM2QBEREBEAAAAgAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,-100,0,0,32798
BFM2QhEREBEAAgAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,127,0,0,32798
JAM2QhERFREAAAAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,-43,0,0,32798
JAM2QhEREBEAAFAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,-12,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAB1AAcAAAdwdwd4q5nKgdAQ,-26,0,0,32798
JFMGQhERExEAAAAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,23,0,0,32798
JFMGQhEREBEAMAAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,0,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAAcAAAdwdwd4q5nKgdAQ,28,0,0,32798
JFM2QBEREhEAAAAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,42,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,55,0,0,32798
JFM2QBEREBEAAAAgAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,-11,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,61,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAB1AABwAAd3Bwd4q5nKgdAQ,179,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAABwAAd3Bwd4q5nKgdAQ,41,0,0,32798
JFMGQhEREBEAAAAAAAABADAABwAABwAAd3Bwd4q5nKgdAQ,-23,0,0,32798
JFM2QBEREhEAAAAAAAABAAAABwAABwAAd3Bwd4q5nKgdAQ,53,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAABwAAd3Bwd4q5nKgdAQ,147,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAABwAAd3Bwd4q5nKgdAQ,64,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAABwcAd3Bwd4q5nKgdAQ,-13,0,0,32798
JFMGQhEREBEAAAAAAAMBAHAABwAAAAAAB3dwd4q5nKgdAQ,130,0,0,32798
BFM2QhEREBEAAgAAAAABAHAABwAAAAAAB3dwd4q5nKgdAQ,216,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwBwAAAAB3dwd4q5nKgdAQ,139,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwBwAAAAB3dwd4q5nKgdAQ,187,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwBwAAAAB3dwd4q5nKgdAQ,126,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAABzAAcAB3dwd4q5nKgdAQ,18,0,0,32798
JAM2QhEREBEAAFAAAAABAAAABwAHAAAAcHdwd4q5nKgdAQ,12,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAHAAAAcHdwd4q5nKgdAQ,47,0,0,32798
JFMGQhEREBEAAAAAAAABADAABwAHAAAAcHdwd4q5nKgdAQ,25,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAHAAAAcHdwd4q5nKgdAQ,137,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAHAAAAcHdwd4q5nKgdAQ,81,0,0,32798
JAM2QhERFREAAAAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-40,0,0,32798
JAM2QhERFREAAAAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-30,0,0,32798
JAM2QhEREBEAAFAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-14,0,0,32798
JAM2QhEREBEAAFAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-25,0,0,32798
JAM2QhEREBEAAFAAAAABAAAABwAAALAAd3dwd4oJnKgdAQ,38,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAB1AACAAAd3dwdwq5nKgdAQ,-34,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAB1AAAIAAd3dwd4q5nKAdAQ,-14,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAB1AAALAAd3dwd4oJnKgdAQ,29,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAB1AAAAAAd3d7d4oJnKgdAQ,-2,0,0,32798
JFMGQhERExEAAAAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-24,0,0,32798
JFMGQhERExEAAAAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-22,0,0,32798
JFMGQhERExEAAAAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,10,0,0,32798
JFMGQhEREBEAMAAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-22,0,0,32798
JFMGQhEREBEAMAAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-30,0,0,32798
JFMGQhEREBEAMAAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,-15,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAIAAAAd3dwdwq5nKgdAQ,132,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAACAAAd3dwdwq5nKgdAQ,24,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAAAIAAd3dwd4q5nKAdAQ,11,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAAAAAAd3d4d4q5nKAdAQ,102,0,0,32798
JFMGQhEREBEAAAAAkAMBAAAABwAAAAAAd3dwd4q5DKgdAQ,140,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAJBwAAAAAAd3dwd4q5DKgdAQ,21,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAAAAAAd3d5d4q5DKgdAQ,137,0,0,32798
JFMGQhEREBEAAAAAAAMBsAAABwAAAAAAd3dwd4oJnKgdAQ,80,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwsAAAAAd3dwd4oJnKgdAQ,168,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAAALAAd3dwd4oJnKgdAQ,126,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAAAAAAd3d7d4oJnKgdAQ,97,0,0,32798
JFMGQhEREBEAAAAAAAABADAABwAACAAAd3dwdwq5nKgdAQ,26,0,0,32798
JFMGQhEREBEAAAAAAAABADAABwAAAIAAd3dwd4q5nKAdAQ,-32,0,0,32798
JFMGQhEREBEAAAAAAAABADAJBwAAAAAAd3dwd4q5DKgdAQ,7,0,0,32798
JFMGQhEREBEAAAAAAAABADAABwAAALAAd3dwd4oJnKgdAQ,78,0,0,32798
JFM2QBEREhEAAAAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,15,0,0,32798
JFM2QBEREhEAAAAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,10,0,0,32798
JFM2QBEREhEAAAAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,0,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,26,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,34,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAAACAd3dwd4q5nKAdAQ,196,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAAAAAd3d4d4q5nKAdAQ,137,0,0,32798
JFM2QBEREBEJACAAAAABAAAABwAAAAAAd3dwd4q5DKgdAQ,510,0,0,32798
JFM2QBEREBEAACAAkAABAAAABwAAAAAAd3dwd4q5DKgdAQ,150,0,0,32798
JFM2QBEREBEAACAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,177,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAkAAAd3dwd4q5DKgdAQ,98,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAAAAAd3d5d4q5DKgdAQ,129,0,0,32798
JFM2QBEREBEAACAAAAABsAAABwAAAAAAd3dwd4oJnKgdAQ,705,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAALAAd3dwd4oJnKgdAQ,128,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAAAAAd3d7d4oJnKgdAQ,92,0,0,32798
BFM2QhEREBECAAAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-97,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAIAAAAd3dwdwq5nKgdAQ,188,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,10,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,18,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAAAAAAd3d4d4q5nKAdAQ,117,0,0,32798
BFM2QhEREBEAAgAAkAABAAAABwAAAAAAd3dwd4q5DKgdAQ,51,0,0,32798
BFM2QhEREBEAAgAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,39,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAAkAAAd3dwd4q5DKgdAQ,66,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAAAAAAd3d5d4q5DKgdAQ,61,0,0,32798
BFM2QhEREBEAAgAAAAABsAAABwAAAAAAd3dwd4oJnKgdAQ,220,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAAALAAd3dwd4oJnKgdAQ,122,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAAAAAAd3d7d4oJnKgdAQ,93,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAAAAcAd3dwd4q5nKgdAQ,50,0,0,32798
JFMGQhEREBEAAAAAAAABADBwAAAABwAAdwB3d4q5nKgdAQ,-67,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAAdwAAdwB3d4q5nKgdAQ,13,0,0,32798
JFMGQhEREBEAAAAAAAABAABwAABzAAAABwd3d4q5nKgdAQ,45,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAABzcAAABwd3d4q5nKgdAQ,51,0,0,32798
JFM2QhEREBEAAAAAAAABAABwAAAAAAAAdwd3d4q5nKgdAQ,66,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAAcAAAdwd3d4q5nKgdAQ,54,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAABwBwAAB3B3d4q5nKgdAQ,35,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAABzBwAAB3B3d4q5nKgdAQ,43,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAHBwAAcHB3d4q5nKgdAQ,5,0,0,32798
JFMGQhEREBEAAAAAAAABAHAAAAAAAAAAd3B3d4q5nKgdAQ,-427,0,0,32798
JFMGQhEREBEAAAAAAAABADAHAAAAAAAAd3B3d4q5nKgdAQ,39,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAABwAAd3B3d4q5nKgdAQ,36,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAIBwAAd3B3dwq5nKgdAQ,67,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAAB4AAd3B3d4q5nKAdAQ,-52,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAABwCAd3B3d4q5nKAdAQ,15,0,0,32798
JFMGQhEREBEAAAAAAAABADsAAAAABwAAd3B3d4oJnKgdAQ,17,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAACwBwAAd3B3d4oJnKgdAQ,25,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAABwAAd3t3d4oJnKgdAQ,-15,0,0,32798
JFM2QhEREBEAAAAAAAABAHAAAAAAAAAAB3d3d4q5nKgdAQ,166,0,0,32798
JFMGQhEREBEAAAAAAAABAHAAAAADAAAAB3d3d4q5nKgdAQ,174,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAABwAAAAB3d3d4q5nKgdAQ,88,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAABzCAAAB3d3dwq5nKgdAQ,32,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAABzAIAAB3d3d4q5nKAdAQ,45,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAABzAACAB3d3d4q5nKAdAQ,129,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAAB4AAAAB3d3dwq5nKgdAQ,-429,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAHAAAAcHd3d4q5nKgdAQ,70,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAIAAAAd3d3dwq5nKgdAQ,106,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAACAAAd3d3dwq5nKgdAQ,45,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAAAIAAd3d3d4q5nKAdAQ,58,0,0,32798
JFM2QhEREBEAAAAAAAABAAAAAAAAAACAd3d3d4q5nKAdAQ,127,0,0,32798
JFM2QhAREBEBAAAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,17,0,0,32798
JFM2QhAREBEBAAAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,20,0,0,32798
JFM2QhAREBEBAAAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-11,0,0,32798
JFM2QhAREBEBAAAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-20,0,0,32798
JFM2QhAREBEBAAAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,-3,0,0,32798
JFM2QhAREBEBAAAAAAABAAAABwAAALAAd3dwd4oJnKgdAQ,79,0,0,32798
JFM2QgERABEQAAAAAABxsAAAAAAAAAAAd3dwd4oJnKgdAQ,-256,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAdwAAAAAAd3cAd4q5nKgdAQ,36,0,0,32798
JFM2QgEREBEQAAAAAAABAAAABwAAAHAAd3cAd4q5nKgdAQ,71,0,0,32798
JFM2QgEREBEQAAAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,-10,0,0,32798
JFM2QgEREBEQAAAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,24,0,0,32798
JFM2QgEREBEQAAAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-38,0,0,32798
JFM2QgEREBEQAAAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-61,0,0,32798
JFM2QgEREBEQAAAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,-55,0,0,32798
JFM2QgEREBEQAAAAAAABAAAABwAAALAAd3dwd4oJnKgdAQ,29,0,0,32798
JFMGQBEQABEAASAAAANxBwAAAAAACAAAd3dwcAq5nKgdAQ,-216,0,0,32798
JFMGQBEQABEAASAAAANxBwAAAAAAAAAAd3dweYq5DKgdAQ,-145,0,0,32798
JFM2QBEQABEAASAAAABxAAAAAAcAAAAAd3dweYq5DKgdAQ,-126,0,0,32798
JFM2QhEQABEAAQAAAABxAAAJAAAAAAAAd3dwd4q5DKgdAQ,-49,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAAdwAAAAAAd3cAd4q5nKgdAQ,99,0,0,32798
JFM2QhEQEBEAAQAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,-26,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,34,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,2,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-15,0,0,32798
JFM2QhEQEBEAAQAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,64,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAcAAABwd3dwAIq5nKgdAQ,-122,0,0,32798
JFM2QBEBABEAECAAAABxAABwAAcAAAAAdwdwcIq5nKgdAQ,-109,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAcAcAAAdwdwcIq5nKgdAQ,-97,0,0,32798
JFM2QBEBABEAECAAAABxBwAAAAAAAAAAd3dwcIq5nKgdAQ,-129,0,0,32798
JFMGQBEBABEAECAAAANxBwAAAAAACAAAd3dwcAq5nKgdAQ,-122,0,0,32798
JFMGQBEBABEAECAAAANxBwAAAAAAAAAAd3dweYq5DKgdAQ,-94,0,0,32798
JFMGQBEBABEAECAAAANxBwAAAAAAAAAAd3d7cIoJnKgdAQ,-14,0,0,32798
JFM2QBEBABEAECAAAABxAAAAAAcAAAAAd3dweYq5DKgdAQ,-105,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAAAAAAHd3dwcIq5nKgdAQ,44,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAcAAAAAAAd3cAd4q5nKgdAQ,50,0,0,32798
JFM2QhEBABEAEAAAAABxAABwAAAAAAAAdwdwd4q5nKgdAQ,-29,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAAAcAAAdwdwd4q5nKgdAQ,40,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAAABwAAd3Bwd4q5nKgdAQ,8,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAABwAAAAB3dwd4q5nKgdAQ,55,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAAACAAAd3dwdwq5nKgdAQ,-33,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAAAAIAAd3dwd4q5nKAdAQ,-3,0,0,32798
JFM2QhEBABEAEAAAAABxAAAJAAAAAAAAd3dwd4q5DKgdAQ,15,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAAAkAAAd3dwd4q5DKgdAQ,8,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAsAAAAAd3dwd4oJnKgdAQ,64,0,0,32798
JFM2QhEBABEAEAAAAABxAAAAAAAAALAAd3dwd4oJnKgdAQ,0,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAB3AAAAAAd3dwB4q5nKgdAQ,52,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAAAAHd3dwcIq5nKgdAQ,49,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAAdwAAAAAAd3cAd4q5nKgdAQ,85,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAAHAAd3cAd4q5nKgdAQ,89,0,0,32798
JFM2QhEBEBEAEAAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,5,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,20,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAABwAAd3Bwd4q5nKgdAQ,30,0,0,32798
JFM2QhEBEBEAEAAAAAABAHAABwAAAAAAB3dwd4q5nKgdAQ,116,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwBwAAAAB3dwd4q5nKgdAQ,67,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAHAAAAcHdwd4q5nKgdAQ,25,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-18,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-4,0,0,32798
JFM2QhEBEBEAEAAAkAABAAAABwAAAAAAd3dwd4q5DKgdAQ,46,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,18,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAkAAAd3dwd4q5DKgdAQ,29,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAAAAAd3d5d4q5DKgdAQ,33,0,0,32798
JFM2QhEBEBEAEAAAAAABsAAABwAAAAAAd3dwd4oJnKgdAQ,94,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAALAAd3dwd4oJnKgdAQ,64,0,0,32798
JFM2QhEBEBEAEAAAAAABAAAABwAAAAAAd3d7d4oJnKgdAQ,62,0,0,32798
JFM2QhERABEAABAAAAABAAAABwAAAAAHd3dwcIq5nKgdAQ,80,0,0,32798
JFM2QhERABEAABAAAAABAAAAdwAAAAAAd3cAd4q5nKgdAQ,0,0,0,32798
JFM2QhERABEAABAAAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,-82,0,0,32798
JFM2QhERABEAABAAAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,20,0,0,32798
JFM2QhERABEAABAAAAABAAAABwAABwAAd3Bwd4q5nKgdAQ,33,0,0,32798
JFM2QhERABEAABAAAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-73,0,0,32798
JFM2QhERABEAABAAAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-62,0,0,32798
JFM2QhERABEAABAAAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,-90,0,0,32798
JFM2QhERABEAABAAAAABsAAABwAAAAAAd3dwd4oJnKgdAQ,45,0,0,32798
JFM2QhERABEAABAAAAABAAAABwAAALAAd3dwd4oJnKgdAQ,46,0,0,32798
JFM2QhERABEAABAAAAABAAAABwAAAAAAd3d7d4oJnKgdAQ,47,0,0,32798
JFMGQBERABAAACABAANxBwAAAAAAAABwd3dwAIq5nKgdAQ,96,0,0,32798
JFMGQBERABAAACABAANxBwAAAAAACAAAd3dwcAq5nKgdAQ,-180,0,0,32798
JFMGQBERABAAACABAANxBwAAAAAAAAAAd3dweYq5DKgdAQ,-118,0,0,32798
JFM2QhERABAAAAABAABxAAAAAAAAcAAAdwdwd4q5nKgdAQ,-73,0,0,32798
JFM2QhEREBAAAAABAAABAAAAB3AAAAAAd3dwB4q5nKgdAQ,51,0,0,32798
JFM2QhEREBAAAAABAAABAAAABwAAAAAHd3dwcIq5nKgdAQ,56,0,0,32798
JFM2QhEREBAAAAABAAABAAAAdwAAAAAAd3cAd4q5nKgdAQ,63,0,0,32798
JFM2QhEREBAAAAABAAABAABwBwAAAAAAdwdwd4q5nKgdAQ,-50,0,0,32798
JFM2QhEREBAAAAABAAABAAAABwAAcAAAdwdwd4q5nKgdAQ,35,0,0,32798
JFM2QhEREBAAAAABAAABAAAABwAACAAAd3dwdwq5nKgdAQ,8,0,0,32798
JFM2QhEREBAAAAABAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,5,0,0,32798
JFM2QhEREBAAAAABAAABAAAABwAAAAAAd3d4d4q5nKAdAQ,23,0,0,32798
JFM2QhEREBAAAAABAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,5,0,0,32798
JFM2QhEREBAAAAABAAABAAAABwAAAAAAd3d7d4oJnKgdAQ,62,0,0,32798
JFM2QBERAAEAACAQAABxAAAAAAcAAABwd3dwAIq5nKgdAQ,-96,0,0,32798
JFM2QBERAAEAACAQAABxAABwAAcAAAAAdwdwcIq5nKgdAQ,-63,0,0,32798
JFM2QBERAAEAACAQAABxAAAAAAcAcAAAdwdwcIq5nKgdAQ,-113,0,0,32798
JFM2QBERAAEAACAQAABxAAAAAAcAAAAAd3dweYq5DKgdAQ,-101,0,0,32798
JFM2QhEREAEAAAAQAAABAAAABwAACAAAd3dwdwq5nKgdAQ,-1,0,0,32798
JFM2QhEREAEAAAAQAAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-16,0,0,32798
JFM2QhEREAEAAAAQAAABAAAJBwAAAAAAd3dwd4q5DKgdAQ,18,0,0,32798
JFM2QhARABEAAAAAAQBxAAAAAAAHAAAAcHdwd4q5nKgdAQ,-88,0,0,32798
JFM2QhAREBEAAAAAAQABAAAABwAACAAAd3dwdwq5nKgdAQ,15,0,0,32798
JFM2QhAREBEAAAAAAQABAAAABwAAAIAAd3dwd4q5nKAdAQ,-20,0,0,32798
JFM2QhAREBEAAAAAAQABAAAJBwAAAAAAd3dwd4q5DKgdAQ,18,0,0,32798
JFM2QhAREBEAAAAAAQABAAAABwAAALAAd3dwd4oJnKgdAQ,78,0,0,32798
JFM2QgEREBEAAAAAEAABAAAAdwAAAAAAd3cAd4q5nKgdAQ,-13,0,0,32798
JFM2QgEREBEAAAAAEAABAAAABwAAcAAAdwdwd4q5nKgdAQ,-29,0,0,32798
JFM2QgEREBEAAAAAEAABAAAABwAAAIAAd3dwd4q5nKAdAQ,-134,0,0,32798
JFM2QhEQABEAAAAAAAFxAAAAAAAABwAAd3Bwd4q5nKgdAQ,-64,0,0,32798
JFM2QhEQABEAAAAAAAFxAAAAAAAACAAAd3dwdwq5nKgdAQ,-150,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAAAAAHd3dwcIq5nKgdAQ,14,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAAdwAAAAAAd3cAd4q5nKgdAQ,92,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAAAHAAd3cAd4q5nKgdAQ,67,0,0,32798
JFM2QhEQEBEAAAAAAAEBAABwBwAAAAAAdwdwd4q5nKgdAQ,84,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAAcAAAdwdwd4q5nKgdAQ,12,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAABwAAd3Bwd4q5nKgdAQ,67,0,0,32798
JFM2QhEQEBEAAAAAAAEBAHAABwAAAAAAB3dwd4q5nKgdAQ,128,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwBwAAAAB3dwd4q5nKgdAQ,32,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAHAAAAcHdwd4q5nKgdAQ,29,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAACAAAd3dwdwq5nKgdAQ,-40,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAAAIAAd3dwd4q5nKAdAQ,-13,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAABwAAAAAAd3d4d4q5nKAdAQ,34,0,0,32798
JFM2QhEQEBEAAAAAkAEBAAAABwAAAAAAd3dwd4q5DKgdAQ,7,0,0,32798
JFM2QhEQEBEAAAAAAAEBAAAJBwAAAAAAd3dwd4q5DKgdAQ,-40,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAcAAABwd3dwAIq5nKgdAQ,-32,0,0,32798
JFM2QhEBABEAAAAAABBxAAAAAAAAAABwd3dwB4q5nKgdAQ,85,0,0,32798
JFMGQBEBABEAACAAABNxBwBwAAAAAAAAdwdwcIq5nKgdAQ,-218,0,0,32798
JFM2QBEBABEAACAAABBxAABwAAcAAAAAdwdwcIq5nKgdAQ,36,0,0,32798
JFMGQBEBABEAACAAABNxBwAAAAAAcAAAdwdwcIq5nKgdAQ,-130,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAcAcAAAdwdwcIq5nKgdAQ,-52,0,0,32798
JFMGQBEBABEAACAAABNxBwAAAAAABwAAd3BwcIq5nKgdAQ,97,0,0,32798
JFM2QBEBABEAACAAABBxAAAAAAcABwAAd3BwcIq5nKgdAQ,96,0,0,32798
JFMGQBEBABEAAHAAABNxAAAAAAAAAAAAd3dwcIq5nKgdAQ,-208,0,0,32798
